id,season_id,rank_id,kill_death_ratio,average_damage,match_counts,is_party,create_date
1297,10,12,1.1,400.3,200,0,2021-11-14 02:01:55.633
1298,10,12,1.7,600,-1,0,2021-11-14 02:02:23.250
1299,10,16,1.5,1000,1500,1,2021-11-14 02:11:53.613
1300,0,21,4.5,1500,2000,0,2021-11-14 02:14:47.640
1301,10,15,10.5,2500,300,0,2021-11-14 02:15:20.317
1302,10,15,20,3000,100,0,2021-11-14 02:15:55.390
1303,10,12,20,4000,100,0,2021-11-14 02:16:24.203
1304,10,8,0.11,500,100,0,2021-11-14 02:17:44.587
1305,9,17,1.17,466,453,0,2021-11-14 02:17:48.067
1306,10,12,1.45,552,155,0,2021-11-14 02:25:19.640
1307,7,16,1.2,1099,200,0,2021-11-14 02:25:26.913
1308,7,16,1.2,1099,200,0,2021-11-14 02:25:28.487
1309,11,21,2.48,680,2100,1,2021-11-14 02:25:53.313
1310,11,16,1.2,390,3000,1,2021-11-14 02:25:57.543
1311,11,16,1.62,389.62,10787,0,2021-11-14 02:27:25.327
1312,5,16,1.23,650,-1,1,2021-11-14 02:31:26.520
1313,9,20,1.5,400,800,1,2021-11-14 02:35:03.357
1314,8,16,1.7,600,6900,0,2021-11-14 02:35:34.620
1315,10,16,1.75,600,2700,1,2021-11-14 02:36:27.857
1316,11,22,6.4,1100,5000,1,2021-11-14 02:37:48.927
1317,3,21,1.7,660,-1,1,2021-11-14 02:38:42.470
1318,11,12,1.09,435,-1,0,2021-11-14 02:39:28.267
1319,10,20,1.36,476,1260,1,2021-11-14 02:41:02.090
1320,10,18,1.6,450,-1,1,2021-11-14 02:41:26.050
1321,10,22,3,500,150,0,2021-11-14 02:44:22.297
1322,10,20,0.84,388,849,1,2021-11-14 02:44:39.647
1323,11,22,6.4,1100,5000,1,2021-11-14 02:44:45.773
1324,11,22,6.4,1100,5000,1,2021-11-14 02:44:45.773
1325,10,22,2.9,800,-1,0,2021-11-14 02:44:53.890
1326,11,20,3.7,1150,-1,1,2021-11-14 02:47:23.213
1327,11,14,0.82,342.53,3390,0,2021-11-14 02:47:47.010
1328,10,14,0.93,430.83,378,0,2021-11-14 02:48:54.340
1329,10,16,2.13,600,-1,0,2021-11-14 02:49:18.917
1330,10,14,1.09,422.05,1600,0,2021-11-14 02:49:27.097
1331,10,9,0.45,350,-1,0,2021-11-14 02:51:51.410
1332,10,16,2.5,800,5000,1,2021-11-14 02:51:57.070
1333,10,16,2.5,800,5000,1,2021-11-14 02:51:57.693
1334,10,16,2.5,1000,5000,1,2021-11-14 02:52:21.980
1335,9,20,1.31,497,491,1,2021-11-14 02:52:28.837
1336,10,16,2.5,1000,5000,0,2021-11-14 02:52:44.210
1337,7,21,1.79,642,1180,1,2021-11-14 02:56:06.883
1338,7,20,1.79,642,1180,1,2021-11-14 02:56:23.260
1339,11,22,6,1140,4000,1,2021-11-14 03:01:18.650
1340,11,22,6,1140,5000,1,2021-11-14 03:01:38.797
1341,11,22,6,1140,-1,1,2021-11-14 03:01:59.813
1342,10,12,0.68,680,1500,0,2021-11-14 03:02:02.323
1343,11,20,6,1140,-1,1,2021-11-14 03:02:18.047
1344,10,21,5.8,1900,500,1,2021-11-14 03:02:22.583
1345,9,20,6,1140,-1,1,2021-11-14 03:02:31.943
1346,9,16,0.93,459,990,0,2021-11-14 03:03:08.500
1347,10,16,0.92,349,548,0,2021-11-14 03:03:53.717
1348,7,16,1.19,468,680,0,2021-11-14 03:04:47.027
1349,6,14,1.02,428,417,0,2021-11-14 03:05:25.407
1350,11,4,0.5,400,-1,0,2021-11-14 03:05:54.440
1351,11,18,2.8,850,1450,0,2021-11-14 03:05:54.637
1352,9,22,1.9,700,2000,1,2021-11-14 03:06:40.130
1353,10,12,3.5,1300,30,0,2021-11-14 03:06:50.673
1354,10,21,6.5,1250,2560,1,2021-11-14 03:07:25.343
1355,11,16,6.2,1400,140,0,2021-11-14 03:07:28.300
1356,9,22,1.8,510,1100,1,2021-11-14 03:08:23.297
1357,7,17,1.42,654,600,1,2021-11-14 03:08:26.533
1358,11,20,3,900,2000,0,2021-11-14 03:10:25.220
1359,10,21,1.6,800,1000,1,2021-11-14 03:11:07.757
1360,10,20,5.5,1100,1000,1,2021-11-14 03:12:53.100
1361,11,20,1.65,500,15000,0,2021-11-14 03:12:57.270
1362,10,20,1.6,500,600,1,2021-11-14 03:22:53.190
1363,7,6,30,10000,1000,0,2021-11-14 03:24:15.847
1364,11,22,1.6,500,500000000000000000,0,2021-11-14 03:26:13.863
1365,11,19,1.3,475,-1,0,2021-11-14 03:26:46.630
1366,11,16,0.97,400,-1,0,2021-11-14 03:26:56.287
1367,11,22,5.5,1200,1,0,2021-11-14 03:27:22.733
1368,11,16,0.97,400,4000,0,2021-11-14 03:27:27.223
1369,11,22,5.5,1200,3000,0,2021-11-14 03:27:37.417
1370,11,19,1.3,456,45000,0,2021-11-14 03:27:37.477
1371,11,21,8,3000,10000,0,2021-11-14 03:28:30.767
1372,10,16,1.5,550,800,1,2021-11-14 03:28:42.060
1373,11,17,1.8,400,5700,0,2021-11-14 03:29:18.927
1374,11,20,1.62,500,15000,0,2021-11-14 03:30:01.767
1375,10,16,1.2,500,200,1,2021-11-14 03:30:33.290
1376,10,14,1,500,2500,1,2021-11-14 03:35:42.877
1377,10,16,1.5,1000,500,0,2021-11-14 03:40:33.367
1378,10,16,1,350,8600,1,2021-11-14 03:41:16.447
1379,7,16,1.3,700,1000,0,2021-11-14 03:43:13.500
1380,11,16,1.13,303.94,6150,0,2021-11-14 04:02:32.113
1381,11,20,2.33,650,12000,1,2021-11-14 04:05:11.347
1382,10,16,0.86,750,1100,0,2021-11-14 04:07:07.623
1383,11,16,0.76,750,10200,0,2021-11-14 04:09:23.437
1384,11,15,2,450,5000,0,2021-11-14 04:11:17.147
1385,11,20,3.5,950,4000,1,2021-11-14 04:11:44.997
1386,11,16,0.99,338.91,4750,0,2021-11-14 04:13:22.643
1387,11,16,0.99,867.51,4750,0,2021-11-14 04:14:00.687
1388,11,16,0.99,458.58,4750,0,2021-11-14 04:14:26.523
1389,11,16,0.99,1580.82,4750,0,2021-11-14 04:14:49.233
1390,11,16,0.99,2158.65,4750,0,2021-11-14 04:15:12.947
1391,10,16,0.7,353.07,960,0,2021-11-14 04:16:46.487
1392,9,15,0.68,482.86,960,0,2021-11-14 04:17:39.117
1393,8,12,1.3,675,1524,0,2021-11-14 04:24:47.810
1394,11,14,2.3,1980.97,459,0,2021-11-14 04:35:57.530
1395,10,14,2.3,2492.83,627,0,2021-11-14 04:36:53.623
1396,11,16,2.3,1932.43,286,0,2021-11-14 04:37:38.617
1397,11,15,1.12,343.18,5160,1,2021-11-14 04:39:09.070
1398,10,18,2.5,500,1500,0,2021-11-14 04:44:09.043
1399,10,18,1.5,500,1500,0,2021-11-14 04:44:38.027
1400,10,17,1.5,500,1500,0,2021-11-14 04:45:03.920
1401,11,20,5.55,1150,28000,0,2021-11-14 04:45:16.833
1402,9,16,0.9,500,1000,0,2021-11-14 04:59:38.630
1403,9,16,1.42,450,-1,0,2021-11-14 05:03:30.720
1404,10,16,1.6,550,1000,0,2021-11-14 05:04:24.693
1405,10,12,0.74,321,1200,1,2021-11-14 05:14:11.953
1406,10,16,1.21,493.1,413,0,2021-11-14 05:15:00.980
1407,10,12,0.74,310,1511,1,2021-11-14 05:20:51.270
1408,12,8,0.6,242,131,1,2021-11-14 05:22:11.880
1409,10,9,45.12,1200,150,0,2021-11-14 05:23:43.143
1410,10,16,2,600,1000,1,2021-11-14 05:24:41.220
1411,11,12,0.8,300,400,1,2021-11-14 05:58:10.600
1412,11,12,0.8,400,400,1,2021-11-14 05:58:54.763
1413,11,0,9,1000,2,1,2021-11-14 05:59:30.277
1414,10,0,20,4000,1,0,2021-11-14 06:00:04.470
1415,11,21,0.1,1000,1000,0,2021-11-14 06:00:40.813
1416,11,21,0,20,10000,0,2021-11-14 06:01:07.090
1417,10,16,20,4000,500,0,2021-11-14 06:01:34.727
1418,10,12,1.2,500,-1,0,2021-11-14 06:15:25.483
1419,10,20,3.5,750,13000,0,2021-11-14 06:25:56.790
1420,11,13,0.77,291.54,4770,0,2021-11-14 06:40:41.027
1421,10,12,1.6,599.69,42,0,2021-11-14 06:41:49.630
1422,10,20,1.85,678.82,1500,1,2021-11-14 06:43:20.947
1423,10,11,1,500,100,0,2021-11-14 06:43:40.730
1424,10,16,2.1,500,400,0,2021-11-14 07:11:14.253
1425,11,22,3,1000,76400,0,2021-11-14 07:15:35.840
1426,10,12,4,2000,100,0,2021-11-14 07:26:30.590
1427,11,0,4,4000,1000,1,2021-11-14 07:27:39.517
1428,10,6,0.6,240,150,0,2021-11-14 07:34:02.737
1429,10,10,0.62,298.84,494,0,2021-11-14 07:41:14.833
1430,11,12,0.84,283.03,4760,0,2021-11-14 07:42:16.810
1431,10,20,1.6,1500,100,0,2021-11-14 07:45:14.363
1432,11,16,1.1,800,4830,0,2021-11-14 07:53:19.093
1433,10,11,45,2080,10545,1,2021-11-14 07:58:44.520
1434,8,22,0.7,354,1490,0,2021-11-14 08:04:28.510
1435,7,22,0.3,212,996,0,2021-11-14 08:05:12.630
1436,11,20,3,750,2500,0,2021-11-14 08:39:41.943
1437,2,12,1.33,384.98,1622,0,2021-11-14 08:58:33.870
1438,7,17,1.98,569.59,2283,0,2021-11-14 08:59:37.310
1439,8,20,1.78,556.63,1297,1,2021-11-14 09:00:24.193
1440,10,17,2.19,630,789,1,2021-11-14 09:01:12.447
1441,10,22,7,1200,500,1,2021-11-14 09:06:46.237
1442,11,16,1,350,10000,1,2021-11-14 09:08:38.820
1443,8,18,2.4,700,4000,0,2021-11-14 09:08:49.970
1444,7,16,0.99,401,-1,0,2021-11-14 09:09:28.877
1445,10,16,2.6,600,700,0,2021-11-14 09:09:45.333
1446,11,20,1.5,600,5000,0,2021-11-14 09:09:55.150
1447,10,22,2.6,1000,700,1,2021-11-14 09:10:20.813
1448,7,16,0.98,391,450,0,2021-11-14 09:10:24.140
1449,10,20,2.6,1000,700,1,2021-11-14 09:10:41.927
1450,10,16,1.2,500,10000,1,2021-11-14 09:11:44.577
1451,5,16,1.1,438.5,2300,0,2021-11-14 09:13:23.483
1452,10,16,0.88,482,400,1,2021-11-14 09:13:38.073
1453,11,13,0.84,329,4090,1,2021-11-14 09:13:41.397
1454,11,16,1.32,486,-1,0,2021-11-14 09:14:03.370
1455,11,16,1,384.15,11107,1,2021-11-14 09:14:12.680
1456,10,16,0.88,267.14,504,1,2021-11-14 09:16:23.830
1457,11,20,1.5,550,10000,0,2021-11-14 09:17:30.757
1458,11,19,2.45,1100,260,0,2021-11-14 09:17:49.840
1459,10,18,1.8,600,1000,1,2021-11-14 09:18:47.450
1460,11,21,2.24,677,14000,0,2021-11-14 09:25:53.563
1461,11,12,1.32,600,-1,1,2021-11-14 09:26:16.490
1462,10,13,1.2,400,1000,0,2021-11-14 09:26:31.197
1463,10,16,1.5,600,500,0,2021-11-14 09:29:08.513
1464,11,16,1.2,1000,5000,0,2021-11-14 09:30:32.210
1465,10,16,1.25,531.97,423,0,2021-11-14 09:31:19.093
1466,11,22,0.75,306.03,6580,1,2021-11-14 09:31:48.033
1467,7,16,1.42,400,6000,1,2021-11-14 09:32:30.800
1468,10,13,0.47,233,1970,0,2021-11-14 09:36:12.190
1469,10,14,0.47,238,1970,1,2021-11-14 09:37:19.117
1470,8,16,0.8,400,-1,0,2021-11-14 09:40:49.010
1471,11,12,0.56,219.49,3777,1,2021-11-14 09:41:16.470
1472,11,16,1.03,403.86,7500,0,2021-11-14 09:43:36.743
1473,10,16,1.53,539,1010,1,2021-11-14 09:44:17.667
1474,10,10,0.76,175.54,215,0,2021-11-14 09:44:43.847
1475,9,12,0.74,371,665,1,2021-11-14 09:47:44.710
1476,11,16,1.42,1560,1569,0,2021-11-14 09:49:00.167
1477,10,8,0.5,300,-1,0,2021-11-14 09:49:55.397
1478,10,16,1.2,400,-1,0,2021-11-14 09:50:12.090
1479,10,8,0.6,330,-1,0,2021-11-14 09:50:25.607
1480,10,8,0.5,300,-1,0,2021-11-14 09:50:43.733
1481,10,12,0.45,300,1500,1,2021-11-14 09:58:47.740
1482,10,13,0.45,300,1500,1,2021-11-14 09:59:14.387
1483,10,20,1.8,600,-1,1,2021-11-14 10:01:34.000
1484,9,16,1.23,562.9,1370,1,2021-11-14 10:02:36.687
1485,10,16,1.11,543.05,900,1,2021-11-14 10:03:17.463
1486,10,14,0.65,350,-1,0,2021-11-14 10:07:14.543
1487,11,17,1.3,600,3000,0,2021-11-14 10:09:17.807
1488,10,16,1.91,584.59,1590,1,2021-11-14 10:14:14.500
1489,11,16,1.42,452.51,6370,1,2021-11-14 10:15:12.020
1490,11,16,0.89,382.41,5310,1,2021-11-14 10:15:23.330
1491,10,16,1.48,503.12,1120,1,2021-11-14 10:15:43.067
1492,11,16,1.21,447.27,5500,1,2021-11-14 10:16:51.723
1493,10,16,0.75,350,1500,0,2021-11-14 10:17:14.670
1494,10,16,1,500,5310,1,2021-11-14 10:17:29.200
1495,10,16,1,500,5310,0,2021-11-14 10:18:20.307
1496,11,20,1.5,900,6000,0,2021-11-14 10:22:21.173
1497,10,14,0.65,350,-1,1,2021-11-14 10:24:02.300
1498,11,12,0.8,450,-1,0,2021-11-14 10:24:51.963
1499,10,12,0.6,340,-1,0,2021-11-14 10:29:49.617
1500,11,11,0.67,260.92,4305,1,2021-11-14 10:33:43.790
1501,11,20,2.55,700,8260,0,2021-11-14 10:41:42.290
1502,10,20,3.71,1005,920,1,2021-11-14 10:43:11.453
1503,10,16,2.45,618.62,1170,0,2021-11-14 10:45:26.683
1504,11,16,1.82,485.54,5648,0,2021-11-14 10:46:59.970
1505,12,22,3.34,751.2,185,0,2021-11-14 10:48:23.780
1506,12,22,3.34,751.2,185,1,2021-11-14 10:49:03.123
1507,6,12,1,397.3,518,0,2021-11-14 10:50:54.980
1508,7,13,1.16,394.54,903,0,2021-11-14 10:51:47.307
1509,8,16,1.61,452.33,1810,0,2021-11-14 10:52:49.180
1510,9,16,1.68,518.51,595,0,2021-11-14 10:53:28.753
1511,10,22,20,3000,500,0,2021-11-14 10:56:05.133
1512,10,21,10,3500,-1,0,2021-11-14 10:56:42.120
1513,11,22,1.1,1200,-1,0,2021-11-14 10:57:32.553
1514,11,13,0.86,500,-1,0,2021-11-14 11:00:29.447
1515,11,13,0.84,331.86,3997,0,2021-11-14 11:01:40.583
1516,10,22,1,412.57,569,0,2021-11-14 11:02:35.620
1517,10,20,1.9,650,1950,1,2021-11-14 11:05:15.007
1518,10,12,0.9,672,132,0,2021-11-14 11:08:52.240
1519,9,14,1.2,672,97,0,2021-11-14 11:09:39.687
1520,11,13,1.09,372.62,-1,0,2021-11-14 11:16:03.117
1521,11,16,1,400,-1,1,2021-11-14 11:16:51.233
1522,10,12,1.24,515.05,284,0,2021-11-14 11:17:21.183
1523,11,16,0.98,350,-1,0,2021-11-14 11:17:57.067
1524,10,17,1.74,540,536,0,2021-11-14 11:28:17.430
1525,11,20,1.86,584.52,11384,0,2021-11-14 11:30:41.597
1526,10,20,1.78,625.56,791,0,2021-11-14 11:31:58.473
1527,10,16,1.6,508,-1,0,2021-11-14 11:39:29.360
1528,12,22,3.34,751.2,185,0,2021-11-14 11:44:01.160
1529,12,22,3.34,751.2,185,1,2021-11-14 11:44:11.680
1530,11,22,5.54,1020.4,-1,0,2021-11-14 11:45:10.907
1531,10,20,4.25,902.7,250,0,2021-11-14 11:46:01.190
1532,10,14,3.5,1800,-1,0,2021-11-14 11:49:00.980
1533,10,16,2,1500,-1,0,2021-11-14 11:49:30.177
1534,10,16,2.4,869,730,1,2021-11-14 11:53:02.953
1535,11,18,2.2,743,3000,1,2021-11-14 11:54:15.437
1536,11,20,1.5,500,12500,1,2021-11-14 12:04:27.327
1537,10,12,1,400,1500,0,2021-11-14 12:05:53.510
1538,10,16,1,420,-1,0,2021-11-14 12:06:58.017
1539,10,16,1.84,663,219,1,2021-11-14 12:15:56.287
1540,11,17,1.5,600,-1,0,2021-11-14 12:18:40.430
1541,11,21,2,600,-1,0,2021-11-14 12:23:13.247
1542,11,21,2,600,1000,0,2021-11-14 12:23:30.877
1543,11,21,2,600,1500,0,2021-11-14 12:23:43.430
1544,11,21,2,600,1500,1,2021-11-14 12:23:52.217
1545,11,16,1.25,500,5000,1,2021-11-14 12:26:32.477
1546,11,20,1.89,605,9560,0,2021-11-14 12:27:24.550
1547,11,20,1.89,605,9565,1,2021-11-14 12:28:01.140
1548,9,16,1.52,450,2000,0,2021-11-14 12:40:11.063
1549,6,16,0.99,450,8000,0,2021-11-14 12:40:34.777
1550,11,16,0.89,384.8,9826,0,2021-11-14 12:42:47.040
1551,11,16,0.89,384.8,9826,0,2021-11-14 12:44:02.237
1552,10,16,0.86,480.86,360,1,2021-11-14 12:50:40.380
1553,10,16,1.8,680,400,1,2021-11-14 12:50:52.370
1554,7,16,0.64,336.91,1576,0,2021-11-14 12:51:37.473
1555,7,17,0.64,336.91,1576,0,2021-11-14 12:51:44.337
1556,8,13,0.75,436.76,463,0,2021-11-14 12:52:57.167
1557,9,13,0.75,480.9,424,0,2021-11-14 12:53:59.313
1558,11,16,1.24,399.98,6084,1,2021-11-14 13:03:07.067
1559,7,16,1.41,417.67,653,1,2021-11-14 13:04:23.200
1560,11,8,0.78,480,750,0,2021-11-14 13:04:59.640
1561,11,7,1.1,500,300,0,2021-11-14 13:06:06.300
1562,11,1,0.65,320,677,0,2021-11-14 13:07:55.550
1563,10,16,1.3,800,1000,0,2021-11-14 13:13:53.330
1564,10,12,0.65,259,5200,1,2021-11-14 13:27:43.967
1565,11,6,99.79,0.2,902,0,2021-11-14 13:30:55.957
1566,9,16,3.45,435,1509,1,2021-11-14 14:09:08.137
1567,11,12,0.98,380,2000,0,2021-11-14 14:22:11.027
1568,11,17,1.47,456.49,9970,0,2021-11-14 14:45:30.877
1569,9,20,2.37,739,1000,0,2021-11-14 14:55:12.743
1570,10,20,2.37,739,1000,0,2021-11-14 14:55:44.480
1571,11,15,1.09,470,2400,0,2021-11-14 15:00:42.643
1572,10,8,1,355,1000,0,2021-11-14 15:09:19.303
1573,11,15,1.25,1200,600,0,2021-11-14 15:10:09.293
1574,10,14,0.61,339.66,1040,0,2021-11-14 15:21:55.267
1575,10,14,0.61,339.66,1040,1,2021-11-14 15:22:24.587
1576,11,6,99.79,0.2,902,0,2021-11-14 15:26:27.130
1577,11,12,2,1000,1013,0,2021-11-14 15:39:16.933
1578,11,21,8,2000,2000,0,2021-11-14 15:40:22.530
1579,8,5,0.2,101,746,1,2021-11-14 16:13:32.673
1580,10,20,2.1,640,1026,0,2021-11-14 16:17:54.090
1581,10,20,3.4,870,560,0,2021-11-14 16:18:35.560
1582,10,5,3.7,710,50,0,2021-11-14 16:19:14.493
1583,12,22,1.4,500,-1,0,2021-11-14 16:20:36.833
1584,10,20,1.28,592,704,1,2021-11-14 16:34:09.253
1585,10,20,1.28,592,-1,0,2021-11-14 16:34:44.497
1586,9,20,1.83,528,1120,1,2021-11-14 16:35:24.810
1587,8,16,20.5,5000,-1,0,2021-11-14 16:37:48.220
1588,7,16,1,403,500,0,2021-11-14 16:47:02.477
1589,7,16,1,400,-1,0,2021-11-14 16:47:44.703
1590,7,16,1,400,500,0,2021-11-14 16:48:31.360
1591,7,16,1.1,400,-1,0,2021-11-14 16:49:07.877
1592,11,4,0.32,548,-1,0,2021-11-14 16:54:20.980
1593,10,16,1.3,550,200,1,2021-11-14 17:00:40.063
1594,7,16,1,400,-1,0,2021-11-14 17:02:30.350
1595,9,20,2.18,600,500,1,2021-11-14 17:06:53.263
1596,9,20,2.18,800,500,1,2021-11-14 17:07:16.170
1597,11,17,6.5,1200,3000,1,2021-11-14 17:08:41.907
